game_id,date,season,season_type,neutral_site,conference_game,attendance,venue,completed,home_team,home_id,home_score,home_conference_id,away_team,away_id,away_score,away_conference_id,winner,total_points,point_diff
401263442,20201127,2021,2,False,False,154,Carver-Hawkeye Arena,True,Iowa Hawkeyes,2294,103,5,Southern Jaguars,2582,76,99,home,179,27
401263459,20201127,2021,2,False,False,0,Kohl Center,True,Wisconsin Badgers,275,92,7,Arkansas-Pine Bluff Golden Lions,2029,58,99,home,150,34
401262373,20201127,2021,2,False,False,155,State Farm Center,True,Illinois Fighting Illini,356,77,8,Ohio Bobcats,195,75,99,home,152,2
401259559,20201127,2021,2,False,False,3176,United Supermarkets Arena,True,Texas Tech Red Raiders,2641,84,14,Sam Houston Bearkats,2534,52,99,home,136,32
401260378,20201127,2021,2,True,False,0,Viejas Arena,True,UCLA Bruins,26,107,22,Pepperdine Waves,2492,98,99,home,205,9
401262136,20201127,2021,2,False,False,0,Jersey Mike’s Arena,True,Rutgers Scarlet Knights,164,96,24,Fairleigh Dickinson Knights,161,75,99,home,171,21
401260003,20201127,2021,2,True,False,288,Suncoast Credit Union Arena,True,Gonzaga Bulldogs,2250,90,99,Auburn Tigers,2,67,99,home,157,23
401259999,20201127,2021,2,True,False,50,Hertz Arena,True,Middle Tennessee Blue Raiders,2393,43,99,East Tennessee State Buccaneers,2193,57,99,away,100,14
401255646,20201127,2021,2,True,False,0,Mohegan Sun Arena,True,San Francisco Dons,2539,61,99,Virginia Cavaliers,258,60,99,home,121,1
401257569,20201127,2021,2,False,False,250,Atlantic Union Bank Center,True,James Madison Dukes,256,73,99,Norfolk State Spartans,2450,83,99,away,156,10
401257486,20201127,2021,2,False,False,300,Cintas Center,True,Xavier Musketeers,2752,76,99,Toledo Rockets,2649,73,99,home,149,3
401264449,20201127,2021,2,False,False,0,Gill Coliseum,True,Oregon State Beavers,204,114,99,Northwest University Eagles,2465,42,99,home,156,72
401259546,20201127,2021,2,True,False,138,Mitchell Center,True,Florida Atlantic Owls,2226,50,99,Jacksonville State Gamecocks,55,60,99,away,110,10
401257664,20201127,2021,2,True,False,0,KFC Yum! Center,True,Prairie View A&M Panthers,2504,64,99,Evansville Purple Aces,339,61,99,home,125,3
401257473,20201127,2021,2,True,False,0,Kimmel Arena,True,Troy Trojans,2653,66,99,Western Carolina Catamounts,2717,64,99,home,130,2
401256508,20201127,2021,2,True,False,0,Sanford Pentagon,True,West Virginia Mountaineers,277,70,99,Western Kentucky Hilltoppers,98,64,99,home,134,6
401265733,20201127,2021,2,True,False,0,Mohegan Sun Arena,True,Central Connecticut Blue Devils,2115,57,99,Army Black Knights,349,79,99,away,136,22
401264447,20201127,2021,2,False,False,0,Ocean Bank Convocation Center,True,Florida International Panthers,2229,82,99,Flagler Saints,2228,75,99,home,157,7
401262287,20201127,2021,2,True,False,0,Reynolds Coliseum,True,Charleston Southern Buccaneers,2127,50,99,Eastern Kentucky Colonels,2198,60,99,away,110,10
401261576,20201127,2021,2,False,False,100,Devlin Fieldhouse,True,Tulane Green Wave,2655,66,99,Lamar Cardinals,2320,57,99,home,123,9
401261483,20201127,2021,2,False,False,176,McDermott Center,True,Incarnate Word Cardinals,2916,53,99,Rice Owls,242,68,99,away,121,15
401260004,20201127,2021,2,True,False,310,Suncoast Credit Union Arena,True,Kansas Jayhawks,2305,94,99,Saint Joseph's Hawks,2603,72,99,home,166,22
401260000,20201127,2021,2,True,False,50,Hertz Arena,True,Abilene Christian Wildcats,2000,80,99,Austin Peay Governors,2046,72,99,home,152,8
401259244,20201127,2021,2,True,False,0,Walter E. Washington Convention Center,True,Belmont Bruins,2057,77,99,George Mason Patriots,2244,67,99,home,144,10
401256073,20201127,2021,2,True,False,0,Bramlage Coliseum,True,Drake Bulldogs,2181,69,99,South Dakota Coyotes,233,53,99,home,122,16
401265773,20201127,2021,2,False,False,1,Halton Arena,True,Charlotte 49ers,2429,57,99,East Carolina Pirates,151,66,99,away,123,9
401262438,20201127,2021,2,True,False,0,Chiles Center,True,Seattle U Redhawks,2547,77,99,Jessup University Warriors,3078,53,99,home,130,24
401262280,20201127,2021,2,False,False,0,XFINITY Center,True,Maryland Terrapins,120,82,99,Navy Midshipmen,2426,52,99,home,134,30
401261569,20201127,2021,2,False,False,1859,Fertitta Center,True,Houston Cougars,248,68,99,Boise State Broncos,68,58,99,home,126,10
