game_id,date,season,season_type,neutral_site,conference_game,attendance,venue,completed,home_team,home_id,home_score,home_conference_id,away_team,away_id,away_score,away_conference_id,winner,total_points,point_diff
401489621,20221108,2023,2,False,False,491,Alumnae Gymnasium,True,Immaculata Mighty Macs,107554,47,99,UAlbany Great Danes,399,74,99,away,121,27
401485106,20221108,2023,2,False,False,11018,Amica Mutual Pavilion,True,Providence Friars,2507,66,99,Rider Broncs,2520,65,99,home,131,1
401483405,20221108,2023,2,False,False,14876,Mackey Arena,True,Purdue Boilermakers,2509,84,99,Milwaukee Panthers,270,53,99,home,137,31
401503540,20221108,2023,2,False,False,0,Calihan Hall,True,Detroit Mercy Titans,2174,93,99,Rochester University (MI) Warriors,2947,65,99,home,158,28
401492447,20221108,2023,2,False,False,840,Chase Arena,True,Hartford Hawks,42,70,99,Sacred Heart Pioneers,2529,77,99,away,147,7
401489644,20221108,2023,2,False,False,4610,Minges Coliseum,True,East Carolina Pirates,151,77,99,Mercer Bears,2382,75,99,home,152,2
401487618,20221108,2023,2,False,False,2157,UPMC Cooper Fieldhouse,True,Duquesne Dukes,2184,91,99,Montana Grizzlies,149,63,99,home,154,28
401483216,20221108,2023,2,False,False,0,Colonial Life Arena,True,South Carolina Gamecocks,2579,80,99,South Carolina State Bulldogs,2569,77,99,home,157,3
401485105,20221108,2023,2,False,False,7125,Capital One Arena,True,Georgetown Hoyas,46,99,99,Coppin State Eagles,2154,89,99,home,188,10
401489525,20221108,2023,2,False,False,2241,Provident Credit Union Event Center,True,San José State Spartans,23,63,99,Georgia Southern Eagles,290,48,99,home,111,15
401482947,20221107,2023,2,False,False,19744,Dean E. Smith Center,True,North Carolina Tar Heels,153,69,1,UNC Wilmington Seahawks,350,56,99,home,125,13
401489651,20221107,2023,2,False,False,7042,Fertitta Center,True,Houston Cougars,248,83,3,Northern Colorado Bears,2458,36,99,home,119,47
401494401,20221107,2023,2,False,False,18750,Rupp Arena,True,Kentucky Wildcats,96,95,4,Howard Bison,47,63,99,home,158,32
401483265,20221107,2023,2,False,False,10284,Ferrell Center,True,Baylor Bears,239,117,5,Mississippi Valley State Delta Devils,2400,53,99,home,170,64
401483275,20221107,2023,2,False,False,16300,Allen Fieldhouse,True,Kansas Jayhawks,2305,89,5,Omaha Mavericks,2437,64,99,home,153,25
401482906,20221107,2023,2,False,False,9314,Cameron Indoor Stadium,True,Duke Blue Devils,150,71,7,Jacksonville Dolphins,294,44,99,home,115,27
401483461,20221107,2023,2,False,False,6096,Pauley Pavilion,True,UCLA Bruins,26,76,8,Sacramento State Hornets,16,50,99,home,126,26
401485099,20221107,2023,2,False,False,17098,CHI Health Center Omaha,True,Creighton Bluejays,156,72,9,St. Thomas-Minnesota Tommies,2900,60,99,home,132,12
401489571,20221107,2023,2,False,False,19200,Bud Walton Arena,True,Arkansas Razorbacks,8,76,10,North Dakota State Bison,2449,58,99,home,134,18
401483235,20221107,2023,2,False,False,17957,Food City Center,True,Tennessee Volunteers,2633,75,11,Tennessee Tech Golden Eagles,2635,43,99,home,118,32
401483308,20221107,2023,2,False,False,11313,Moody Center,True,Texas Longhorns,251,72,12,UTEP Miners,2638,57,99,home,129,15
401483344,20221107,2023,2,False,False,17222,Simon Skjodt Assembly Hall,True,Indiana Hoosiers,84,88,13,Morehead State Eagles,2413,53,99,home,141,35
401483298,20221107,2023,2,False,False,5483,Schollmaier Arena,True,TCU Horned Frogs,2628,73,14,Arkansas-Pine Bluff Golden Lions,2029,72,99,home,145,1
401483039,20221107,2023,2,False,False,9121,Neville Arena,True,Auburn Tigers,2,70,15,George Mason Patriots,2244,52,99,home,122,18
401484362,20221107,2023,2,False,False,6501,Finneran Pavilion,True,Villanova Wildcats,222,81,16,La Salle Explorers,2325,68,99,home,149,13
401494933,20221107,2023,2,False,False,12635,McKale Memorial Center,True,Arizona Wildcats,12,117,17,Nicholls Colonels,2447,75,99,home,192,42
401482983,20221107,2023,2,False,False,13238,John Paul Jones Arena,True,Virginia Cavaliers,258,73,18,North Carolina Central Eagles,2428,61,99,home,134,12
401491799,20221107,2023,2,False,False,11934,Viejas Arena,True,San Diego State Aztecs,21,80,19,Cal State Fullerton Titans,2239,57,99,home,137,23
401488380,20221107,2023,2,False,False,10472,Coleman Coliseum,True,Alabama Crimson Tide,333,75,20,Longwood Lancers,2344,54,99,home,129,21
401483365,20221107,2023,2,False,False,11107,Crisler Center,True,Michigan Wolverines,130,75,22,Purdue Fort Wayne Mastodons,2870,56,99,home,131,19
401483337,20221107,2023,2,False,False,12938,State Farm Center,True,Illinois Fighting Illini,356,87,23,Eastern Illinois Panthers,2197,57,99,home,144,30
401487612,20221107,2023,2,False,False,13407,UD Arena,True,Dayton Flyers,2168,73,24,Lindenwood Lions,2815,46,99,home,119,27
401483319,20221107,2023,2,False,False,15098,United Supermarkets Arena,True,Texas Tech Red Raiders,2641,73,25,Northwestern State Demons,2466,49,99,home,122,24
401489751,20221107,2023,2,False,False,7047,Murphy Center,True,Middle Tennessee Blue Raiders,2393,79,99,Brescia Bearcats,2855,52,99,home,131,27
401494597,20221107,2023,2,False,False,175,William Nicks Building,True,Prairie View A&M Panthers,2504,94,99,Kansas Christian Falcons,123410,79,99,home,173,15
401485025,20221107,2023,2,False,False,3380,Maples Pavilion,True,Stanford Cardinal,24,88,99,Pacific Tigers,279,78,99,home,166,10
401489513,20221107,2023,2,False,False,3148,Atlantic Union Bank Center,True,James Madison Dukes,256,123,99,Valley Forge Patriots,110414,38,99,home,161,85
401489662,20221107,2023,2,False,False,1102,First Horizon Coliseum,True,UNC Greensboro Spartans,2430,93,99,Johnson & Wales (NC) JOHNSON & WALES-CHARLOTTE,3169,60,99,home,153,33
401487408,20221107,2023,2,False,False,1050,Forbes Arena,True,Morehouse Maroon Tigers,60,63,99,Harvard Crimson,108,68,99,away,131,5
401493663,20221107,2023,2,False,False,1065,OU Credit Union O'rena,True,Oakland Golden Grizzlies,2473,92,99,Defiance Yellow Jackets,190,27,99,home,119,65
401493633,20221107,2023,2,False,False,0,Klotsche Center,True,Milwaukee Panthers,270,102,99,Milwaukee School Of Engineering Raiders,110437,46,99,home,148,56
401489690,20221107,2023,2,False,False,511,Kennedy Family Athletic Complex,True,UMass Lowell River Hawks,2349,108,99,Fisher College Eagles,524,43,99,home,151,65
