game_id,date,season,season_type,neutral_site,conference_game,attendance,venue,completed,home_team,home_id,home_score,home_conference_id,away_team,away_id,away_score,away_conference_id,winner,total_points,point_diff
401087013,20181107,2019,2,False,False,13749,McKale Memorial Center,True,Arizona Wildcats,12,90,99,Houston Christian Huskies,2277,60,99,home,150,30
401084853,20181107,2019,2,False,False,6757,Reed Arena,True,Texas A&M Aggies,245,98,99,Savannah State Tigers,2542,83,99,home,181,15
401090033,20181107,2019,2,False,False,1427,Provident Credit Union Event Center,True,San José State Spartans,23,89,99,Life Pacific Warriors,109670,72,99,home,161,17
401085293,20181107,2019,2,False,False,1121,Mott Athletics Center,True,Cal Poly Mustangs,13,82,99,Menlo Oaks,2381,75,99,home,157,7
401083725,20181107,2019,2,False,False,2673,University Credit Union Pavilion,True,Saint Mary's Gaels,2608,87,99,McNeese Cowboys,2377,65,99,home,152,22
401083678,20181107,2019,2,False,False,1027,Firestone Fieldhouse,True,Pepperdine Waves,2492,100,99,CS Dominguez Hills Toros,2092,66,99,home,166,34
401083123,20181109,2019,2,False,False,20277,Rupp Arena,True,Kentucky Wildcats,96,71,2,Southern Illinois Salukis,79,59,99,home,130,12
401083652,20181109,2019,2,False,False,10561,Lawlor Events Center,True,Nevada Wolf Pack,2440,83,7,Pacific Tigers,279,61,99,home,144,22
401082854,20181109,2019,2,False,False,5245,Alumni Gym (Elon University),True,Elon Phoenix,2210,67,99,North Carolina Tar Heels,153,116,8,away,183,49
401083164,20181109,2019,2,False,False,9121,Neville Arena,True,Auburn Tigers,2,88,11,Washington Huskies,264,66,25,home,154,22
401083454,20181109,2019,2,False,False,12657,WVU Coliseum,True,West Virginia Mountaineers,277,94,13,Buffalo Bulls,2084,99,99,away,193,5
401082740,20181109,2019,2,False,False,7736,Cassell Coliseum,True,Virginia Tech Hokies,259,87,15,Gardner-Webb Runnin' Bulldogs,2241,59,99,home,146,28
401083063,20181109,2019,2,False,False,5977,Humphrey Coliseum,True,Mississippi State Bulldogs,344,95,18,Austin Peay Governors,2046,67,99,home,162,28
401087148,20181109,2019,2,False,False,7920,Pauley Pavilion,True,UCLA Bruins,26,91,21,Long Beach State Beach,299,80,99,home,171,11
401082643,20181109,2019,2,False,False,7208,Littlejohn Coliseum,True,Clemson Tigers,228,71,22,North Carolina Central Eagles,2428,51,99,home,122,20
401083105,20181109,2019,2,False,False,8613,Pete Maravich Assembly Center,True,LSU Tigers,99,97,23,UNC Greensboro Spartans,2430,91,99,home,188,6
401083934,20181109,2019,2,False,False,3895,Gervin GameAbove Center,True,Eastern Michigan Eagles,2199,66,99,Drexel Dragons,2182,62,99,home,128,4
401088207,20181109,2019,2,False,False,7722,Murphy Center,True,Middle Tennessee Blue Raiders,2393,102,99,Milligan Buffaloes,2397,70,99,home,172,32
401089364,20181109,2019,2,False,False,527,Baxter Arena,True,Omaha Mavericks,2437,94,99,Buena Vista Beavers,63,58,99,home,152,36
401086073,20181109,2019,2,False,False,3633,Icardo Center,True,Cal State Bakersfield Roadrunners,2934,111,99,Antelope Valley,109597,75,99,home,186,36
401089166,20181109,2019,2,False,False,1469,Kress Center,True,Green Bay Phoenix,2739,74,99,Indiana State Sycamores,282,78,99,away,152,4
401083309,20181109,2019,2,True,False,5710,Alumni Hall (Navy),True,Providence Friars,2507,80,99,Wichita State Shockers,2724,83,99,away,163,3
401083338,20181109,2019,2,False,False,5174,Carnesecca Arena,True,St. John's Red Storm,2599,84,99,Bowling Green Falcons,189,80,99,home,164,4
401093606,20181109,2019,2,False,False,1523,Jadwin Gymnasium,True,Princeton Tigers,163,85,99,DeSales Bulldogs,111949,51,99,home,136,34
401089359,20181109,2019,2,False,False,1172,DeGol Arena,True,Saint Francis Red Flash,2598,80,99,Morgan State Bears,2415,60,99,home,140,20
401088890,20181109,2019,2,False,False,0,Hawkins Arena,True,Mercer Bears,2382,105,99,Piedmont Lions,2496,52,99,home,157,53
401088510,20181109,2019,2,False,False,2110,McGuirk Arena,True,Central Michigan Chippewas,2117,101,99,Chicago State Cougars,2130,60,99,home,161,41
401087414,20181109,2019,2,False,False,3841,OU Credit Union O'rena,True,Oakland Golden Grizzlies,2473,86,99,Toledo Rockets,2649,87,99,away,173,1
401087374,20181109,2019,2,False,False,895,NIU Convocation Center,True,Northern Illinois Huskies,2459,85,99,Northern Kentucky Norse,94,88,99,away,173,3
401087355,20181109,2019,2,False,False,719,Ocean Bank Convocation Center,True,Florida International Panthers,2229,117,99,Johnson & Wales (FL) Johnson & Wales (Fl),543,47,99,home,164,70
401087316,20181109,2019,2,False,False,1185,Case Gym,True,Boston University Terriers,104,72,99,Vermont Catamounts,261,78,99,away,150,6
401086330,20181109,2019,2,False,False,2563,Mullins Center,True,Massachusetts Minutemen,113,104,99,New Hampshire Wildcats,160,75,99,home,179,29
401086298,20181109,2019,2,False,False,5774,EagleBank Arena,True,George Mason Patriots,2244,75,99,American University Eagles,44,78,99,away,153,3
401086013,20181109,2019,2,False,False,359,Cotterell Court,True,Colgate Raiders,2142,87,99,Monmouth Hawks,2405,74,99,home,161,13
401085736,20181109,2019,2,False,False,7637,Siegel Center,True,VCU Rams,2670,69,99,Hampton Pirates,2261,57,99,home,126,12
401085653,20181109,2019,2,False,False,6717,Robins Center,True,Richmond Spiders,257,58,99,Longwood Lancers,2344,63,99,away,121,5
401085574,20181109,2019,2,False,False,3521,John M. Belk Arena,True,Davidson Wildcats,2166,79,99,Dartmouth Big Green,159,76,99,home,155,3
401084647,20181109,2019,2,False,False,4649,Liacouras Center,True,Temple Owls,218,83,99,Detroit Mercy Titans,2174,67,99,home,150,16
401084054,20181109,2019,2,False,False,1481,Lavietes Pavilion,True,Harvard Crimson,108,71,99,Northeastern Huskies,111,81,99,away,152,10
401084022,20181109,2019,2,False,False,4356,Trask Coliseum,True,UNC Wilmington Seahawks,350,59,99,Stanford Cardinal,24,72,99,away,131,13
401083154,20181109,2019,2,False,False,10072,Stephen C. O'Connell Center,True,Florida Gators,57,76,99,Charleston Southern Buccaneers,2127,46,99,home,122,30
401083045,20181109,2019,2,False,False,14384,Hilton Coliseum,True,Iowa State Cyclones,66,76,99,Missouri Tigers,142,59,99,home,135,17
401083022,20181109,2019,2,False,False,9657,Colonial Life Arena,True,South Carolina Gamecocks,2579,81,99,Stony Brook Seawolves,2619,83,99,away,164,2
401082997,20181109,2019,2,True,False,0,Fort Bliss,True,Texas Longhorns,251,73,99,Arkansas Razorbacks,8,71,99,home,144,2
401082975,20181109,2019,2,False,False,16864,Food City Center,True,Tennessee Volunteers,2633,87,99,Louisiana Ragin' Cajuns,309,65,99,home,152,22
401082873,20181109,2019,2,False,False,6799,Watsco Center,True,Miami Hurricanes,2390,83,99,Lehigh Mountain Hawks,2329,62,99,home,145,21
401082801,20181109,2019,2,False,False,4321,Petersen Events Center,True,Pittsburgh Panthers,221,94,99,VMI Keydets,2678,55,99,home,149,39
401082591,20181109,2019,2,False,False,5521,Jersey Mike’s Arena,True,Rutgers Scarlet Knights,164,90,99,Fairleigh Dickinson Knights,161,55,99,home,145,35
401088792,20181109,2019,2,False,False,1443,Pete Hanna Center,True,Samford Bulldogs,2535,92,99,Jacksonville State Gamecocks,55,72,99,home,164,20
401088144,20181109,2019,2,False,False,1757,John W. Pope Jr. Convocation Center,True,Campbell Fighting Camels,2097,75,99,Coastal Carolina Chanticleers,324,85,99,away,160,10
401087876,20181109,2019,2,False,False,452,Steinberg Wellness Center,True,Long Island University Sharks,112358,83,99,Brown Bears,225,81,99,home,164,2
401085677,20181109,2019,2,False,False,4084,Michael J. Hagan '85 Arena,True,Saint Joseph's Hawks,2603,79,99,Old Dominion Monarchs,295,64,99,home,143,15
401083853,20181109,2019,2,False,False,4645,David S. Mack Sports and Exhibition Complex,True,Hofstra Pride,2275,79,99,Mount St. Mary's Mountaineers,116,61,99,home,140,18
401082895,20181109,2019,2,False,False,4691,McCamish Pavilion,True,Georgia Tech Yellow Jackets,59,88,99,Lamar Cardinals,2320,69,99,home,157,19
401082564,20181109,2019,2,False,False,9060,Bryce Jordan Center,True,Penn State Nittany Lions,213,87,99,North Florida Ospreys,2454,72,99,home,159,15
401083959,20181109,2019,2,False,False,3918,Minges Coliseum,True,East Carolina Pirates,151,72,99,James Madison Dukes,256,73,99,away,145,1
401089624,20181109,2019,2,False,False,422,McDermott Center,True,Incarnate Word Cardinals,2916,63,99,St. Francis (IL) Fighting Saints,2595,49,99,home,112,14
401089397,20181109,2019,2,False,False,2157,Mabee Center,True,Oral Roberts Golden Eagles,198,79,99,Southwestern (KS) Moundbuilders,7560,62,99,home,141,17
401089186,20181109,2019,2,False,False,656,University Center,True,SE Louisiana Lions,2545,78,99,William Carey Crusaders,2730,57,99,home,135,21
401089114,20181109,2019,2,False,False,1003,Dugan Wellness Center,True,Texas A&M-Corpus Christi Islanders,357,113,99,Our Lady Of The Lake Saints,3158,83,99,home,196,30
401088926,20181109,2019,2,False,False,852,Davey L. Whitney Complex,True,Alcorn State Braves,2016,79,99,Blue Mountain Toppers,494,55,99,home,134,24
401088888,20181109,2019,2,False,False,4963,Gentile Arena,True,Loyola Chicago Ramblers,2350,58,99,Furman Paladins,231,60,99,away,118,2
401088418,20181109,2019,2,False,False,2256,The Palestra,True,Pennsylvania Quakers,219,92,99,Rice Owls,242,76,99,home,168,16
401087898,20181109,2019,2,False,False,4058,Strahan Arena at the University Events Center,True,Texas State Bobcats,326,67,99,Air Force Falcons,2005,57,99,home,124,10
401087496,20181109,2019,2,False,False,5038,Great Southern Bank Arena,True,Missouri State Bears,2623,74,99,Robert Morris Colonials,2523,60,99,home,134,14
401086538,20181109,2019,2,False,False,2509,Events Center (Binghamton),True,Binghamton Bearcats,2066,57,99,NJIT Highlanders,2885,74,99,away,131,17
401085947,20181109,2019,2,False,False,1871,Hynes Athletics Center,True,Iona Gaels,314,72,99,UAlbany Great Danes,399,68,99,home,140,4
401083426,20181109,2019,2,False,False,11021,Bramlage Coliseum,True,Kansas State Wildcats,2306,56,99,Kennesaw State Owls,338,41,99,home,97,15
401082363,20181109,2019,2,False,False,17222,Simon Skjodt Assembly Hall,True,Indiana Hoosiers,84,80,99,Montana State Bobcats,147,35,99,home,115,45
401088995,20181109,2019,2,False,False,994,Fredrick C. Hobdy Assembly Center,True,Grambling Tigers,2755,105,99,Jarvis Christian Bulldogs,2299,68,99,home,173,37
401088111,20181109,2019,2,False,False,1209,Moody Coliseum (Abilene),True,Abilene Christian Wildcats,2000,94,99,Arkansas State Red Wolves,2032,73,99,home,167,21
401083538,20181109,2019,2,False,False,5071,UTRGV Fieldhouse,True,UT Rio Grande Valley Vaqueros,292,76,99,Oklahoma Sooners,201,91,99,away,167,15
401083139,20181109,2019,2,False,False,9018,Stegeman Coliseum,True,Georgia Bulldogs,61,110,99,Savannah State Tigers,2542,76,99,home,186,34
401082419,20181109,2019,2,False,False,5710,Alumni Hall (Navy),True,Navy Midshipmen,2426,57,99,Maryland Terrapins,120,78,99,away,135,21
401088145,20181109,2019,2,False,False,1477,The Dedmon Center,True,Radford Highlanders,2515,88,99,UIC Flames,82,78,99,home,166,10
401087035,20181109,2019,2,False,False,8515,Desert Financial Arena,True,Arizona State Sun Devils,9,80,99,McNeese Cowboys,2377,52,99,home,132,28
401086987,20181109,2019,2,False,False,4321,Dahlberg Arena,True,Montana Grizzlies,149,81,99,Georgia State Panthers,2247,74,99,home,155,7
401086814,20181109,2019,2,False,False,5263,Dee Events Center,True,Weber State Wildcats,2692,123,99,Bethesda University Flames,3246,53,99,home,176,70
401086813,20181109,2019,2,False,False,1348,Bank of Colorado Arena,True,Northern Colorado Bears,2458,126,99,Colorado College Tigers,2144,56,99,home,182,70
401086812,20181109,2019,2,False,False,8009,Matthew Knight Arena,True,Oregon Ducks,2483,81,99,Eastern Washington Eagles,331,47,99,home,128,34
401086563,20181109,2019,2,False,False,8500,Dee Glen Smith Spectrum,True,Utah State Aggies,328,100,99,Hartford Hawks,42,73,99,home,173,27
401086074,20181109,2019,2,False,False,6125,Pan American Center,True,New Mexico State Aggies,166,96,99,UTEP Miners,2638,69,99,home,165,27
401083475,20181109,2019,2,False,False,9873,United Supermarkets Arena,True,Texas Tech Red Raiders,2641,84,99,Mississippi Valley State Delta Devils,2400,52,99,home,136,32
401090337,20181109,2019,2,True,False,0,Stan Sheriff Center,True,Humboldt State Lumberjacks,6183,48,99,North Texas Mean Green,249,93,99,away,141,45
401084854,20181109,2019,2,False,False,7689,Reed Arena,True,Texas A&M Aggies,245,73,99,UC Irvine Anteaters,300,74,99,away,147,1
401087309,20181109,2019,2,False,False,2123,University Credit Union Center,True,UC Davis Aggies,302,57,99,San Diego Toreros,301,76,99,away,133,19
401086075,20181109,2019,2,False,False,5089,Dale E. and Sarah Ann Fowler Events Center,True,California Baptist Lancers,2856,87,99,San Diego Christian Hawks,3096,71,99,home,158,16
401083764,20181109,2019,2,False,False,1621,Leavey Center,True,Santa Clara Broncos,2541,64,99,Prairie View A&M Panthers,2504,81,99,away,145,17
401083598,20181109,2019,2,False,False,14628,Marriott Center,True,BYU Cougars,252,75,99,Utah Valley Wolverines,3084,65,99,home,140,10
401086811,20181109,2019,2,False,False,537,The Nest,True,Sacramento State Hornets,16,76,99,Simpson University (CA) Red Hawks,612,52,99,home,128,24
401087057,20181109,2019,2,True,False,4048,Baoshan Sports Center,True,California Golden Bears,25,59,99,Yale Bulldogs,43,76,99,away,135,17
401083703,20181109,2019,2,False,False,5401,Stan Sheriff Center,True,Hawai'i Rainbow Warriors,62,82,99,Portland Pilots,2501,64,99,home,146,18
401083627,20181106,2019,2,False,False,6000,McCarthey Athletic Center,True,Gonzaga Bulldogs,2250,120,3,Idaho State Bengals,304,79,99,home,199,41
401082974,20181106,2019,2,False,False,16156,Food City Center,True,Tennessee Volunteers,2633,86,6,Lenoir-Rhyne Bears,2331,41,99,home,127,45
401083597,20181106,2019,2,False,False,11094,Lawlor Events Center,True,Nevada Wolf Pack,2440,86,7,BYU Cougars,252,70,99,home,156,16
401082853,20181106,2019,2,False,False,3400,Jerry Richardson Indoor Stadium,True,Wofford Terriers,2747,67,99,North Carolina Tar Heels,153,78,8,away,145,11
401083350,20181106,2019,2,False,False,6501,Finneran Pavilion,True,Villanova Wildcats,222,100,9,Morgan State Bears,2415,77,99,home,177,23
401083163,20181106,2019,2,False,False,7754,Neville Arena,True,Auburn Tigers,2,101,11,South Alabama Jaguars,6,58,99,home,159,43
401086810,20181106,2019,2,False,False,8212,Matthew Knight Arena,True,Oregon Ducks,2483,84,14,Portland State Vikings,2502,57,99,home,141,27
401082695,20181106,2019,2,False,False,11103,Tucker Center,True,Florida State Seminoles,52,81,17,Florida Gators,57,60,99,home,141,21
401087147,20181106,2019,2,False,False,5931,Pauley Pavilion,True,UCLA Bruins,26,96,21,Purdue Fort Wayne Mastodons,2870,71,99,home,167,25
401082642,20181106,2019,2,False,False,7491,Littlejohn Coliseum,True,Clemson Tigers,228,100,22,The Citadel Bulldogs,2643,80,99,home,180,20
401083104,20181106,2019,2,False,False,10513,Pete Maravich Assembly Center,True,LSU Tigers,99,94,23,SE Louisiana Lions,2545,63,99,home,157,31
401082580,20181106,2019,2,False,False,14323,Mackey Arena,True,Purdue Boilermakers,2509,90,24,Fairfield Stags,2217,57,99,home,147,33
401089873,20181106,2019,2,False,False,1042,Kress Center,True,Green Bay Phoenix,2739,110,99,Wisconsin-Lutheran Warriors,2741,54,99,home,164,56
401089358,20181106,2019,2,False,False,1852,Alumni Arena,True,Buffalo Bulls,2084,82,99,Saint Francis Red Flash,2598,67,99,home,149,15
401089177,20181106,2019,2,False,False,1193,Gervin GameAbove Center,True,Eastern Michigan Eagles,2199,77,99,Rochester University (MI) Warriors,2947,67,99,home,144,10
401090140,20181106,2019,2,False,False,1255,Ellis T. Johnson Arena,True,Morehead State Eagles,2413,102,99,Kentucky Christian Knights,3077,82,99,home,184,20
401084639,20181106,2019,2,False,False,4870,Addition Financial Arena,True,UCF Knights,2116,84,99,Rider Broncs,2520,70,99,home,154,14
401083337,20181106,2019,2,False,False,4863,Carnesecca Arena,True,St. John's Red Storm,2599,76,99,Loyola Maryland Greyhounds,2352,55,99,home,131,21
401083326,20181106,2019,2,False,False,1655,Walsh Gymnasium,True,Seton Hall Pirates,2550,89,99,Wagner Seahawks,2681,49,99,home,138,40
401083308,20181106,2019,2,False,False,8021,Amica Mutual Pavilion,True,Providence Friars,2507,77,99,Siena Saints,2561,67,99,home,144,10
401082362,20181106,2019,2,False,False,17222,Simon Skjodt Assembly Hall,True,Indiana Hoosiers,84,104,99,Chicago State Cougars,2130,55,99,home,159,49
401090323,20181106,2019,2,False,False,432,Smith-Hammond-Middleton Memorial Center,True,South Carolina State Bulldogs,2569,99,99,Brevard Tornados,2913,51,99,home,150,48
401089930,20181106,2019,2,False,False,2454,Truist Arena,True,Northern Kentucky Norse,94,102,99,Wilmington (OH) Fightin' Quakers,2733,38,99,home,140,64
401089718,20181106,2019,2,False,False,343,Lundholm Gymnasium,True,New Hampshire Wildcats,160,108,99,Rivier Raiders,111913,54,99,home,162,54
401089690,20181106,2019,2,False,False,1500,Moody Coliseum (Abilene),True,Abilene Christian Wildcats,2000,107,99,Arlington Baptist Patriots,3166,54,99,home,161,53
401089562,20181106,2019,2,False,False,1083,Clune Arena,True,Air Force Falcons,2005,90,99,Johnson & Wales (CO) Wildcats,3094,65,99,home,155,25
401088879,20181106,2019,2,False,False,1054,Timmons Arena,True,Furman Paladins,231,102,99,Bob Jones Bruins,3243,48,99,home,150,54
401088817,20181106,2019,2,False,False,762,Cameron Hall,True,VMI Keydets,2678,89,99,Washington College (MD) Shoremen,2689,56,99,home,145,33
401088509,20181106,2019,2,False,False,2137,McGuirk Arena,True,Central Michigan Chippewas,2117,98,99,Concordia-Ann Arbor Cardinals,2985,67,99,home,165,31
401088457,20181106,2019,2,False,False,451,Steinberg Wellness Center,True,Long Island University Sharks,112358,109,99,College Of New Rochelle New Roch,111171,76,99,home,185,33
401088396,20181106,2019,2,False,False,1374,Stroh Center,True,Bowling Green Falcons,189,91,99,Tiffin Dragons,2838,52,99,home,143,39
401088389,20181106,2019,2,False,False,718,Holmes Convocation Center,True,App State Mountaineers,2026,125,99,Mars Hill Mountain Lions,2369,62,99,home,187,63
401088379,20181106,2019,2,False,False,6289,Chartway Arena,True,Old Dominion Monarchs,295,67,99,Navy Midshipmen,2426,44,99,home,111,23
401088196,20181106,2019,2,False,False,1311,Lavietes Pavilion,True,Harvard Crimson,108,78,99,MIT Engineers,109,66,99,home,144,12
401088142,20181106,2019,2,False,False,1215,The Dedmon Center,True,Radford Highlanders,2515,91,99,Davis & Elkins Senators,2167,57,99,home,148,34
401088141,20181106,2019,2,False,False,1314,Willett Hall,True,Longwood Lancers,2344,84,99,Randolph College Wildcats,3153,56,99,home,140,28
401088140,20181106,2019,2,False,False,3712,Convocation Center (VA),True,Hampton Pirates,2261,110,99,Mid-Atlantic Christian Mustangs,108806,58,99,home,168,52
401088102,20181106,2019,2,False,False,1688,Georgia State Sports Arena,True,Georgia State Panthers,2247,74,99,East Tennessee State Buccaneers,2193,68,99,home,142,6
401088049,20181106,2019,2,False,False,492,Leede Arena,True,Dartmouth Big Green,159,114,99,Newbury College Wolves,108822,39,99,home,153,75
401087435,20181106,2019,2,False,False,1798,University Arena (MI),True,Western Michigan Broncos,2711,89,99,Detroit Mercy Titans,2174,76,99,home,165,13
401087318,20181106,2019,2,False,False,3732,Halton Arena,True,Charlotte 49ers,2429,69,99,Chattanooga Mocs,236,80,99,away,149,11
401086746,20181106,2019,2,False,False,1339,Joel & Diane Bloom Wellness and Events Center,True,NJIT Highlanders,2885,81,99,Colgate Raiders,2142,78,99,home,159,3
401086677,20181106,2019,2,False,False,1391,Swisher Gymnasium,True,Jacksonville Dolphins,294,50,99,Florida A&M Rattlers,50,65,99,away,115,15
401086652,20181106,2019,2,False,False,4764,CEFCU Arena,True,Illinois State Redbirds,2287,74,99,Florida Gulf Coast Eagles,526,66,99,home,140,8
401086562,20181106,2019,2,False,False,1269,Chase Arena,True,Hartford Hawks,42,68,99,Central Connecticut Blue Devils,2115,75,99,away,143,7
401086338,20181106,2019,2,False,False,5010,Thomas M. Ryan Center,True,Rhode Island Rams,227,97,99,Bryant Bulldogs,2803,63,99,home,160,34
401086329,20181106,2019,2,False,False,2976,Mullins Center,True,Massachusetts Minutemen,113,83,99,UMass Lowell River Hawks,2349,75,99,home,158,8
401086312,20181106,2019,2,False,False,3188,Charles E. Smith Center,True,George Washington Revolutionaries,45,74,99,Stony Brook Seawolves,2619,77,99,away,151,3
401086297,20181106,2019,2,False,False,5767,EagleBank Arena,True,George Mason Patriots,2244,71,99,Pennsylvania Quakers,219,72,99,away,143,1
401086280,20181106,2019,2,False,False,1740,Rose Hill Gym,True,Fordham Rams,2230,106,99,City College NY Beavers,170,58,99,home,164,48
401086234,20181106,2019,2,False,False,4022,Worthen Arena,True,Ball State Cardinals,2050,86,99,Indiana State Sycamores,282,69,99,home,155,17
401085972,20181106,2019,2,False,False,573,Christl Arena,True,Army Black Knights,349,73,99,Marist Red Foxes,2368,69,99,home,142,4
401085735,20181106,2019,2,False,False,7637,Siegel Center,True,VCU Rams,2670,69,99,Gardner-Webb Runnin' Bulldogs,2241,57,99,home,126,12
401085573,20181106,2019,2,False,False,2663,John M. Belk Arena,True,Davidson Wildcats,2166,83,99,Cleveland State Vikings,325,63,99,home,146,20
401084640,20181106,2019,2,False,False,2213,Yuengling Center,True,South Florida Bulls,58,80,99,Alabama A&M Bulldogs,2010,63,99,home,143,17
401083993,20181106,2019,2,False,False,2261,James A. Rhodes Arena,True,Akron Zips,2006,70,99,Cedarville Yellow Jackets,2109,50,99,home,120,20
401083958,20181106,2019,2,False,False,2623,JMU Convocation Center,True,James Madison Dukes,256,86,99,Eastern Mennonite Royals,2192,58,99,home,144,28
401083883,20181106,2019,2,False,False,3711,TD Arena,True,Charleston Cougars,232,85,99,Presbyterian Blue Hose,2506,73,99,home,158,12
401083021,20181106,2019,2,False,False,10145,Colonial Life Arena,True,South Carolina Gamecocks,2579,65,99,South Carolina Upstate Spartans,2908,52,99,home,117,13
401082837,20181106,2019,2,False,False,13632,Lenovo Center,True,NC State Wolfpack,152,105,99,Mount St. Mary's Mountaineers,116,55,99,home,160,50
401082820,20181106,2019,2,False,False,6462,Purcell Pavilion,True,Notre Dame Fighting Irish,87,84,99,UIC Flames,82,67,99,home,151,17
401082800,20181106,2019,2,False,False,4729,Petersen Events Center,True,Pittsburgh Panthers,221,69,99,Youngstown State Penguins,2754,53,99,home,122,16
401082781,20181106,2019,2,False,False,19912,JMA Wireless Dome,True,Syracuse Orange,183,66,99,Eastern Washington Eagles,331,34,99,home,100,32
401082762,20181106,2019,2,False,False,13807,John Paul Jones Arena,True,Virginia Cavaliers,258,73,99,Towson Tigers,119,42,99,home,115,31
401082613,20181106,2019,2,False,False,3763,Conte Forum,True,Boston College Eagles,103,73,99,Milwaukee Panthers,270,53,99,home,126,20
401082470,20181106,2019,2,True,False,0,Gainbridge Fieldhouse,True,Kansas Jayhawks,2305,92,99,Michigan State Spartans,127,87,99,home,179,5
401087516,20181106,2019,2,False,False,1032,Hart Center,True,Holy Cross Crusaders,107,93,99,Sacred Heart Pioneers,2529,81,99,home,174,12
401093573,20181106,2019,2,False,False,1987,The HTC Center,True,Coastal Carolina Chanticleers,324,91,99,Ferrum Panthers,366,47,99,home,138,44
401092612,20181106,2019,2,False,False,3255,Murphy Center,True,Middle Tennessee Blue Raiders,2393,91,99,Lees-McRae Bobcats,2327,69,99,home,160,22
401089206,20181106,2019,2,False,False,1019,Bernard G. Johnson Coliseum,True,Sam Houston Bearkats,2534,85,99,East Texas Baptist Tigers,2194,64,99,home,149,21
401089136,20181106,2019,2,False,False,3120,William R. Johnson Coliseum,True,Stephen F. Austin Lumberjacks,2617,83,99,Texas Wesleyan Rams,2642,71,99,home,154,12
401088898,20181106,2019,2,False,False,5006,Corbett Sports Center,True,North Carolina A&T Aggies,2448,66,99,UNC Greensboro Spartans,2430,74,99,away,140,8
401088139,20181106,2019,2,False,False,788,Buccaneer Fieldhouse,True,Charleston Southern Buccaneers,2127,100,99,Columbia International Rams,3242,68,99,home,168,32
